   4.5099999999999998        1.6038799999999999E-002
   4.0199999999999996        1.6200599999999999E-002
   3.5300000000000002        2.1184600000000001E-002
   3.0400000000000000        2.2858400000000001E-002
   2.5499999999999998        7.2403999999999996E-002
   2.0600000000000001       0.52055099999999999     
   1.5700000000000003       0.98191099999999998     
   1.0800000000000001       0.99869600000000003     
  0.58999999999999986       0.99999760000000004     
   9.9999999999999645E-002   1.0000000000000000     
